,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,temp_F,month,Season,date,date_YM
46072,None,290.72,0.0,0.0,90,Clouds,overcast clouds,2018-07-22 08:00:00,2009,63.62600000000009,7,Summer,2018-07-22,2018-07
46073,None,291.15,0.0,0.0,75,Clouds,broken clouds,2018-07-22 09:00:00,2927,64.4,7,Summer,2018-07-22,2018-07
46074,None,292.22,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 10:00:00,3711,66.32600000000009,7,Summer,2018-07-22,2018-07
46075,None,294.07,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 11:00:00,4021,69.65600000000003,7,Summer,2018-07-22,2018-07
46076,None,294.86,0.0,0.0,1,Clear,sky is clear,2018-07-22 12:00:00,4250,71.07800000000006,7,Summer,2018-07-22,2018-07
46077,None,296.65,0.0,0.0,1,Clear,sky is clear,2018-07-22 13:00:00,4491,74.3,7,Summer,2018-07-22,2018-07
46078,None,297.68,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 14:00:00,4463,76.15400000000005,7,Summer,2018-07-22,2018-07
46079,None,298.65,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 15:00:00,4657,77.9,7,Summer,2018-07-22,2018-07
46080,None,299.35,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 16:00:00,4875,79.16000000000008,7,Summer,2018-07-22,2018-07
46081,None,299.82,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 17:00:00,4657,80.00600000000003,7,Summer,2018-07-22,2018-07
46082,None,299.88,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 18:00:00,4098,80.11400000000003,7,Summer,2018-07-22,2018-07
46083,None,299.48,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 19:00:00,3661,79.39400000000008,7,Summer,2018-07-22,2018-07
46084,None,298.62,0.0,0.0,20,Clouds,few clouds,2018-07-22 20:00:00,3135,77.84600000000005,7,Summer,2018-07-22,2018-07
46085,None,296.82,0.0,0.0,20,Clouds,few clouds,2018-07-22 21:00:00,2803,74.60600000000002,7,Summer,2018-07-22,2018-07
46086,None,294.82,0.0,0.0,20,Clouds,few clouds,2018-07-22 22:00:00,2224,71.00600000000003,7,Summer,2018-07-22,2018-07
46087,None,293.55,0.0,0.0,1,Clear,sky is clear,2018-07-22 23:00:00,1397,68.72000000000006,7,Summer,2018-07-22,2018-07
46088,None,292.82,0.0,0.0,1,Clear,sky is clear,2018-07-23 00:00:00,714,67.40600000000003,7,Summer,2018-07-23,2018-07
46089,None,291.69,0.0,0.0,1,Mist,mist,2018-07-23 01:00:00,402,65.37200000000004,7,Summer,2018-07-23,2018-07
46090,None,291.16,0.0,0.0,1,Fog,fog,2018-07-23 02:00:00,354,64.41800000000009,7,Summer,2018-07-23,2018-07
46091,None,291.16,0.0,0.0,1,Mist,mist,2018-07-23 02:00:00,354,64.41800000000009,7,Summer,2018-07-23,2018-07
46092,None,290.22,0.0,0.0,1,Mist,mist,2018-07-23 03:00:00,355,62.72600000000009,7,Summer,2018-07-23,2018-07
46093,None,290.22,0.0,0.0,1,Fog,fog,2018-07-23 03:00:00,355,62.72600000000009,7,Summer,2018-07-23,2018-07
46094,None,289.69,0.0,0.0,1,Mist,mist,2018-07-23 04:00:00,957,61.772000000000034,7,Summer,2018-07-23,2018-07
46095,None,289.69,0.0,0.0,1,Fog,fog,2018-07-23 04:00:00,957,61.772000000000034,7,Summer,2018-07-23,2018-07
46096,None,289.82,0.0,0.0,1,Mist,mist,2018-07-23 05:00:00,3008,62.00600000000003,7,Summer,2018-07-23,2018-07
46097,None,289.82,0.0,0.0,1,Fog,fog,2018-07-23 05:00:00,3008,62.00600000000003,7,Summer,2018-07-23,2018-07
46098,None,289.62,0.0,0.0,1,Mist,mist,2018-07-23 06:00:00,5617,61.64600000000005,7,Summer,2018-07-23,2018-07
46099,None,289.62,0.0,0.0,1,Fog,fog,2018-07-23 06:00:00,5617,61.64600000000005,7,Summer,2018-07-23,2018-07
46100,None,289.95,0.0,0.0,1,Mist,mist,2018-07-23 07:00:00,6306,62.24000000000002,7,Summer,2018-07-23,2018-07
46101,None,289.95,0.0,0.0,1,Fog,fog,2018-07-23 07:00:00,6306,62.24000000000002,7,Summer,2018-07-23,2018-07
46102,None,291.22,0.0,0.0,40,Mist,mist,2018-07-23 08:00:00,5522,64.5260000000001,7,Summer,2018-07-23,2018-07
46103,None,293.28,0.0,0.0,40,Clouds,scattered clouds,2018-07-23 09:00:00,4735,68.234,7,Summer,2018-07-23,2018-07
46104,None,295.0,0.0,0.0,40,Clouds,scattered clouds,2018-07-23 10:00:00,4209,71.33000000000004,7,Summer,2018-07-23,2018-07
46105,None,297.21,0.0,0.0,20,Clouds,few clouds,2018-07-23 11:00:00,4485,75.308,7,Summer,2018-07-23,2018-07
46106,None,298.68,0.0,0.0,75,Clouds,broken clouds,2018-07-23 12:00:00,4800,77.95400000000005,7,Summer,2018-07-23,2018-07
46107,None,299.28,0.0,0.0,90,Clouds,overcast clouds,2018-07-23 13:00:00,4475,79.03399999999999,7,Summer,2018-07-23,2018-07
46108,None,299.88,0.0,0.0,90,Clouds,overcast clouds,2018-07-23 14:00:00,4677,80.11400000000003,7,Summer,2018-07-23,2018-07
46109,None,299.94,0.0,0.0,90,Clouds,overcast clouds,2018-07-23 15:00:00,5413,80.22200000000004,7,Summer,2018-07-23,2018-07
46110,None,300.61,0.0,0.0,75,Clouds,broken clouds,2018-07-23 16:00:00,6317,81.42800000000007,7,Summer,2018-07-23,2018-07
46111,None,300.55,0.0,0.0,75,Clouds,broken clouds,2018-07-23 17:00:00,5701,81.32000000000006,7,Summer,2018-07-23,2018-07
46112,None,301.07,0.0,0.0,75,Clouds,broken clouds,2018-07-23 18:00:00,4293,82.25600000000003,7,Summer,2018-07-23,2018-07
46113,None,300.82,0.0,0.0,40,Clouds,scattered clouds,2018-07-23 19:00:00,3143,81.80600000000003,7,Summer,2018-07-23,2018-07
46114,None,300.02,0.0,0.0,40,Clouds,scattered clouds,2018-07-23 20:00:00,2833,80.36600000000001,7,Summer,2018-07-23,2018-07
46115,None,298.15,0.0,0.0,20,Clouds,few clouds,2018-07-23 21:00:00,2492,77.0,7,Summer,2018-07-23,2018-07
46116,None,296.02,0.0,0.0,5,Clear,sky is clear,2018-07-23 22:00:00,1690,73.16600000000001,7,Summer,2018-07-23,2018-07
46117,None,294.95,0.0,0.0,1,Clear,sky is clear,2018-07-23 23:00:00,1182,71.24000000000002,7,Summer,2018-07-23,2018-07
46118,None,293.88,0.0,0.0,1,Clear,sky is clear,2018-07-24 00:00:00,638,69.31400000000004,7,Summer,2018-07-24,2018-07
46119,None,293.22,0.0,0.0,1,Clear,sky is clear,2018-07-24 01:00:00,391,68.12600000000009,7,Summer,2018-07-24,2018-07
46120,None,292.29,0.0,0.0,1,Clear,sky is clear,2018-07-24 02:00:00,297,66.45200000000008,7,Summer,2018-07-24,2018-07
46121,None,291.42,0.0,0.0,1,Clear,sky is clear,2018-07-24 03:00:00,390,64.88600000000007,7,Summer,2018-07-24,2018-07
46122,None,290.69,0.0,0.0,1,Clear,sky is clear,2018-07-24 04:00:00,891,63.57200000000004,7,Summer,2018-07-24,2018-07
46123,None,289.82,0.0,0.0,1,Clear,sky is clear,2018-07-24 05:00:00,3184,62.00600000000003,7,Summer,2018-07-24,2018-07
46124,None,289.65,0.0,0.0,1,Clear,sky is clear,2018-07-24 06:00:00,5782,61.7,7,Summer,2018-07-24,2018-07
46125,None,289.94,0.0,0.0,5,Clear,sky is clear,2018-07-24 07:00:00,6409,62.22200000000004,7,Summer,2018-07-24,2018-07
46126,None,291.88,0.0,0.0,5,Clear,sky is clear,2018-07-24 08:00:00,5658,65.71400000000003,7,Summer,2018-07-24,2018-07
46127,None,294.28,0.0,0.0,1,Clear,sky is clear,2018-07-24 09:00:00,4984,70.03399999999999,7,Summer,2018-07-24,2018-07
46128,None,296.28,0.0,0.0,5,Clear,sky is clear,2018-07-24 10:00:00,4386,73.63399999999999,7,Summer,2018-07-24,2018-07
46129,None,297.43,0.0,0.0,20,Clouds,few clouds,2018-07-24 11:00:00,4634,75.70400000000005,7,Summer,2018-07-24,2018-07
46130,None,298.42,0.0,0.0,40,Clouds,scattered clouds,2018-07-24 12:00:00,4805,77.48600000000008,7,Summer,2018-07-24,2018-07
46131,None,299.58,0.0,0.0,20,Clouds,few clouds,2018-07-24 13:00:00,4664,79.57400000000001,7,Summer,2018-07-24,2018-07
46132,None,300.22,0.0,0.0,20,Clouds,few clouds,2018-07-24 14:00:00,4944,80.72600000000008,7,Summer,2018-07-24,2018-07
46133,None,300.44,0.0,0.0,1,Clear,sky is clear,2018-07-24 15:00:00,5699,81.12200000000004,7,Summer,2018-07-24,2018-07
46134,None,301.15,0.0,0.0,0,Clear,Sky is Clear,2018-07-24 16:00:00,6558,82.4,7,Summer,2018-07-24,2018-07
46135,None,301.43,0.0,0.0,20,Clouds,few clouds,2018-07-24 17:00:00,5636,82.90400000000005,7,Summer,2018-07-24,2018-07
46136,None,301.15,0.0,0.0,5,Clear,sky is clear,2018-07-24 18:00:00,4430,82.4,7,Summer,2018-07-24,2018-07
46137,None,300.61,0.0,0.0,5,Clear,sky is clear,2018-07-24 19:00:00,3371,81.42800000000007,7,Summer,2018-07-24,2018-07
46138,None,299.62,0.0,0.0,5,Clear,sky is clear,2018-07-24 20:00:00,3266,79.64600000000004,7,Summer,2018-07-24,2018-07
46139,None,297.82,0.0,0.0,5,Clear,sky is clear,2018-07-24 21:00:00,2727,76.40600000000003,7,Summer,2018-07-24,2018-07
46140,None,295.62,0.0,0.0,5,Clear,sky is clear,2018-07-24 22:00:00,2178,72.44600000000005,7,Summer,2018-07-24,2018-07
46141,None,294.02,0.0,0.0,1,Clear,sky is clear,2018-07-24 23:00:00,1269,69.566,7,Summer,2018-07-24,2018-07
46142,None,293.15,0.0,0.0,1,Clear,sky is clear,2018-07-25 00:00:00,664,68.0,7,Summer,2018-07-25,2018-07
46143,None,292.42,0.0,0.0,1,Clear,sky is clear,2018-07-25 01:00:00,388,66.68600000000006,7,Summer,2018-07-25,2018-07
46144,None,291.23,0.0,0.0,1,Clear,sky is clear,2018-07-25 02:00:00,290,64.54400000000007,7,Summer,2018-07-25,2018-07
46145,None,290.79,0.0,0.0,1,Clear,sky is clear,2018-07-25 03:00:00,372,63.75200000000008,7,Summer,2018-07-25,2018-07
46146,None,290.36,0.0,0.0,1,Clear,sky is clear,2018-07-25 04:00:00,955,62.978000000000065,7,Summer,2018-07-25,2018-07
46147,None,290.49,0.0,0.0,1,Clear,sky is clear,2018-07-25 05:00:00,3121,63.21200000000006,7,Summer,2018-07-25,2018-07
46148,None,290.46,0.0,0.0,1,Clear,sky is clear,2018-07-25 06:00:00,5926,63.158,7,Summer,2018-07-25,2018-07
46149,None,290.65,0.0,0.0,40,Clouds,scattered clouds,2018-07-25 07:00:00,6595,63.5,7,Summer,2018-07-25,2018-07
46150,None,292.15,0.0,0.0,90,Rain,light rain,2018-07-25 08:00:00,5651,66.2,7,Summer,2018-07-25,2018-07
46151,None,293.28,0.0,0.0,90,Rain,light rain,2018-07-25 09:00:00,4974,68.234,7,Summer,2018-07-25,2018-07
46152,None,293.28,0.0,0.0,90,Drizzle,light intensity drizzle,2018-07-25 09:00:00,4974,68.234,7,Summer,2018-07-25,2018-07
46153,None,293.95,0.0,0.0,90,Rain,light rain,2018-07-25 10:00:00,4545,69.44000000000003,7,Summer,2018-07-25,2018-07
46154,None,294.62,0.0,0.0,90,Rain,light rain,2018-07-25 11:00:00,4879,70.64600000000004,7,Summer,2018-07-25,2018-07
46155,None,295.81,0.0,0.0,75,Rain,light rain,2018-07-25 12:00:00,4799,72.78800000000004,7,Summer,2018-07-25,2018-07
46156,None,297.41,0.0,0.0,75,Rain,light rain,2018-07-25 13:00:00,4860,75.66800000000009,7,Summer,2018-07-25,2018-07
46157,None,299.01,0.0,0.0,75,Clouds,broken clouds,2018-07-25 14:00:00,5032,78.54800000000003,7,Summer,2018-07-25,2018-07
46158,None,299.28,0.0,0.0,75,Thunderstorm,thunderstorm,2018-07-25 15:00:00,5826,79.03399999999999,7,Summer,2018-07-25,2018-07
46159,None,299.28,0.0,0.0,75,Rain,proximity shower rain,2018-07-25 15:00:00,5826,79.03399999999999,7,Summer,2018-07-25,2018-07
46160,None,298.59,0.0,0.0,75,Rain,proximity shower rain,2018-07-25 16:00:00,6668,77.792,7,Summer,2018-07-25,2018-07
46161,None,298.59,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-07-25 16:00:00,6668,77.792,7,Summer,2018-07-25,2018-07
46162,None,298.22,0.0,0.0,40,Rain,proximity shower rain,2018-07-25 17:00:00,6108,77.12600000000009,7,Summer,2018-07-25,2018-07
46163,None,297.51,0.0,0.0,75,Clouds,broken clouds,2018-07-25 18:00:00,4459,75.84800000000003,7,Summer,2018-07-25,2018-07
46164,None,297.08,0.0,0.0,75,Clouds,broken clouds,2018-07-25 19:00:00,3473,75.07400000000001,7,Summer,2018-07-25,2018-07
46165,None,296.22,0.0,0.0,20,Clouds,few clouds,2018-07-25 20:00:00,3053,73.5260000000001,7,Summer,2018-07-25,2018-07
46166,None,294.82,0.0,0.0,5,Clear,sky is clear,2018-07-25 21:00:00,3072,71.00600000000003,7,Summer,2018-07-25,2018-07
46167,None,293.42,0.0,0.0,5,Clear,sky is clear,2018-07-25 22:00:00,2422,68.48600000000008,7,Summer,2018-07-25,2018-07
46168,None,292.35,0.0,0.0,1,Clear,sky is clear,2018-07-25 23:00:00,1922,66.56000000000009,7,Summer,2018-07-25,2018-07
46169,None,291.28,0.0,0.0,1,Clear,sky is clear,2018-07-26 00:00:00,750,64.63399999999999,7,Summer,2018-07-26,2018-07
46170,None,290.71,0.0,0.0,1,Clear,sky is clear,2018-07-26 01:00:00,411,63.608000000000004,7,Summer,2018-07-26,2018-07
46171,None,290.3,0.0,0.0,1,Clear,sky is clear,2018-07-26 02:00:00,306,62.87000000000006,7,Summer,2018-07-26,2018-07
46172,None,289.65,0.0,0.0,1,Clear,sky is clear,2018-07-26 03:00:00,409,61.7,7,Summer,2018-07-26,2018-07
46173,None,289.51,0.0,0.0,90,Clouds,overcast clouds,2018-07-26 04:00:00,911,61.44800000000002,7,Summer,2018-07-26,2018-07
46174,None,288.75,0.0,0.0,1,Clear,sky is clear,2018-07-26 05:00:00,3147,60.08000000000004,7,Summer,2018-07-26,2018-07
46175,None,288.48,0.0,0.0,1,Clear,sky is clear,2018-07-26 06:00:00,5813,59.59400000000007,7,Summer,2018-07-26,2018-07
46176,None,288.58,0.0,0.0,1,Clear,sky is clear,2018-07-26 07:00:00,6299,59.774000000000015,7,Summer,2018-07-26,2018-07
46177,None,289.29,0.0,0.0,75,Clouds,broken clouds,2018-07-26 08:00:00,5866,61.05200000000008,7,Summer,2018-07-26,2018-07
46178,None,289.55,0.0,0.0,90,Clouds,overcast clouds,2018-07-26 09:00:00,4925,61.52000000000006,7,Summer,2018-07-26,2018-07
46179,None,290.15,0.0,0.0,90,Clouds,overcast clouds,2018-07-26 10:00:00,4390,62.6,7,Summer,2018-07-26,2018-07
46180,None,290.65,0.0,0.0,90,Clouds,overcast clouds,2018-07-26 11:00:00,4654,63.5,7,Summer,2018-07-26,2018-07
46181,None,291.29,0.0,0.0,90,Clouds,overcast clouds,2018-07-26 12:00:00,4806,64.65200000000007,7,Summer,2018-07-26,2018-07
46182,None,292.01,0.0,0.0,90,Rain,light rain,2018-07-26 13:00:00,5029,65.94800000000002,7,Summer,2018-07-26,2018-07
46183,None,292.22,0.0,0.0,75,Drizzle,light intensity drizzle,2018-07-26 14:00:00,5264,66.32600000000009,7,Summer,2018-07-26,2018-07
46184,None,292.22,0.0,0.0,75,Haze,haze,2018-07-26 14:00:00,5264,66.32600000000009,7,Summer,2018-07-26,2018-07
46185,None,292.22,0.0,0.0,75,Rain,light rain,2018-07-26 14:00:00,5264,66.32600000000009,7,Summer,2018-07-26,2018-07
46186,None,292.86,0.0,0.0,75,Rain,moderate rain,2018-07-26 15:00:00,5752,67.47800000000007,7,Summer,2018-07-26,2018-07
46187,None,293.65,0.0,0.0,75,Rain,proximity shower rain,2018-07-26 16:00:00,6566,68.9,7,Summer,2018-07-26,2018-07
46188,None,293.22,0.0,0.0,75,Rain,proximity shower rain,2018-07-26 17:00:00,5905,68.12600000000009,7,Summer,2018-07-26,2018-07
46189,None,292.75,0.0,0.0,75,Rain,proximity shower rain,2018-07-26 18:00:00,4555,67.28000000000004,7,Summer,2018-07-26,2018-07
46190,None,292.75,0.0,0.0,40,Rain,proximity shower rain,2018-07-26 19:00:00,3707,67.28000000000004,7,Summer,2018-07-26,2018-07
46191,None,292.22,0.0,0.0,75,Rain,light rain,2018-07-26 20:00:00,3154,66.32600000000009,7,Summer,2018-07-26,2018-07
46192,None,291.58,0.0,0.0,40,Clouds,scattered clouds,2018-07-26 21:00:00,3206,65.174,7,Summer,2018-07-26,2018-07
46193,None,290.88,0.0,0.0,75,Clouds,broken clouds,2018-07-26 22:00:00,2959,63.91400000000003,7,Summer,2018-07-26,2018-07
46194,None,290.44,0.0,0.0,90,Clouds,overcast clouds,2018-07-26 23:00:00,1412,63.122000000000035,7,Summer,2018-07-26,2018-07
46195,None,290.15,0.0,0.0,90,Clouds,overcast clouds,2018-07-27 00:00:00,774,62.6,7,Summer,2018-07-27,2018-07
46196,None,289.82,0.0,0.0,1,Clear,sky is clear,2018-07-27 01:00:00,456,62.00600000000003,7,Summer,2018-07-27,2018-07
46197,None,288.89,0.0,0.0,1,Clear,sky is clear,2018-07-27 02:00:00,344,60.332000000000015,7,Summer,2018-07-27,2018-07
46198,None,288.02,0.0,0.0,1,Clear,sky is clear,2018-07-27 03:00:00,390,58.766000000000005,7,Summer,2018-07-27,2018-07
46199,None,287.8,0.0,0.0,1,Clear,sky is clear,2018-07-27 04:00:00,836,58.37000000000006,7,Summer,2018-07-27,2018-07
46200,None,287.3,0.0,0.0,1,Clear,sky is clear,2018-07-27 05:00:00,2945,57.47000000000006,7,Summer,2018-07-27,2018-07
46201,None,286.44,0.0,0.0,1,Clear,sky is clear,2018-07-27 06:00:00,5353,55.92200000000004,7,Summer,2018-07-27,2018-07
46202,None,286.51,0.0,0.0,5,Clear,sky is clear,2018-07-27 07:00:00,5950,56.04800000000002,7,Summer,2018-07-27,2018-07
46203,None,287.93,0.0,0.0,5,Clear,sky is clear,2018-07-27 08:00:00,5232,58.604000000000056,7,Summer,2018-07-27,2018-07
46204,None,290.0,0.0,0.0,5,Clear,sky is clear,2018-07-27 09:00:00,4674,62.33000000000004,7,Summer,2018-07-27,2018-07
46205,None,291.79,0.0,0.0,1,Clear,sky is clear,2018-07-27 10:00:00,4571,65.55200000000008,7,Summer,2018-07-27,2018-07
46206,None,293.95,0.0,0.0,5,Clear,sky is clear,2018-07-27 11:00:00,4813,69.44000000000003,7,Summer,2018-07-27,2018-07
46207,None,295.36,0.0,0.0,75,Clouds,broken clouds,2018-07-27 12:00:00,5121,71.97800000000007,7,Summer,2018-07-27,2018-07
46208,None,296.28,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 13:00:00,5228,73.63399999999999,7,Summer,2018-07-27,2018-07
46209,None,296.86,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 14:00:00,5400,74.67800000000007,7,Summer,2018-07-27,2018-07
46210,None,297.28,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 15:00:00,5795,75.434,7,Summer,2018-07-27,2018-07
46211,None,297.48,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 16:00:00,6254,75.79400000000007,7,Summer,2018-07-27,2018-07
46212,None,297.82,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 17:00:00,5160,76.40600000000003,7,Summer,2018-07-27,2018-07
46213,None,297.48,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 18:00:00,4303,75.79400000000007,7,Summer,2018-07-27,2018-07
46214,None,297.01,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 19:00:00,3506,74.94800000000002,7,Summer,2018-07-27,2018-07
46215,None,295.94,0.0,0.0,1,Clear,sky is clear,2018-07-27 20:00:00,3184,73.02200000000003,7,Summer,2018-07-27,2018-07
46216,None,294.09,0.0,0.0,1,Clear,sky is clear,2018-07-27 21:00:00,3191,69.692,7,Summer,2018-07-27,2018-07
46217,None,291.35,0.0,0.0,5,Clear,sky is clear,2018-07-27 22:00:00,3112,64.76000000000008,7,Summer,2018-07-27,2018-07
46218,None,290.02,0.0,0.0,1,Clear,sky is clear,2018-07-27 23:00:00,2048,62.36600000000001,7,Summer,2018-07-27,2018-07
46219,None,288.29,0.0,0.0,1,Clear,sky is clear,2018-07-28 00:00:00,1225,59.25200000000008,7,Summer,2018-07-28,2018-07
46220,None,287.3,0.0,0.0,1,Clear,sky is clear,2018-07-28 01:00:00,871,57.47000000000006,7,Summer,2018-07-28,2018-07
46221,None,286.73,0.0,0.0,1,Clear,sky is clear,2018-07-28 02:00:00,581,56.444000000000074,7,Summer,2018-07-28,2018-07
46222,None,286.29,0.0,0.0,1,Mist,mist,2018-07-28 03:00:00,384,55.65200000000008,7,Summer,2018-07-28,2018-07
46223,None,285.29,0.0,0.0,1,Mist,mist,2018-07-28 04:00:00,451,53.852000000000075,7,Summer,2018-07-28,2018-07
46224,None,285.44,0.0,0.0,1,Mist,mist,2018-07-28 05:00:00,902,54.122000000000035,7,Summer,2018-07-28,2018-07
46225,None,284.79,0.0,0.0,1,Clear,sky is clear,2018-07-28 06:00:00,1530,52.952000000000076,7,Summer,2018-07-28,2018-07
46226,None,284.86,0.0,0.0,1,Clear,sky is clear,2018-07-28 07:00:00,1974,53.07800000000007,7,Summer,2018-07-28,2018-07
46227,None,287.74,0.0,0.0,5,Clear,sky is clear,2018-07-28 08:00:00,2713,58.26200000000006,7,Summer,2018-07-28,2018-07
46228,None,291.07,0.0,0.0,1,Clear,sky is clear,2018-07-28 09:00:00,3457,64.25600000000003,7,Summer,2018-07-28,2018-07
46229,None,293.74,0.0,0.0,5,Clear,sky is clear,2018-07-28 10:00:00,3639,69.06200000000005,7,Summer,2018-07-28,2018-07
46230,None,295.58,0.0,0.0,1,Clear,sky is clear,2018-07-28 11:00:00,4009,72.37400000000001,7,Summer,2018-07-28,2018-07
46231,None,296.88,0.0,0.0,1,Clear,sky is clear,2018-07-28 12:00:00,4158,74.71400000000003,7,Summer,2018-07-28,2018-07
46232,None,297.35,0.0,0.0,75,Clouds,broken clouds,2018-07-28 13:00:00,4229,75.56000000000009,7,Summer,2018-07-28,2018-07
46233,None,298.23,0.0,0.0,40,Clouds,scattered clouds,2018-07-28 14:00:00,4175,77.14400000000008,7,Summer,2018-07-28,2018-07
46234,None,298.68,0.0,0.0,40,Clouds,scattered clouds,2018-07-28 15:00:00,3948,77.95400000000005,7,Summer,2018-07-28,2018-07
46235,None,298.82,0.0,0.0,40,Clouds,scattered clouds,2018-07-28 16:00:00,3974,78.20600000000003,7,Summer,2018-07-28,2018-07
46236,None,298.88,0.0,0.0,40,Clouds,scattered clouds,2018-07-28 17:00:00,4007,78.31400000000004,7,Summer,2018-07-28,2018-07
46237,None,298.87,0.0,0.0,75,Clouds,broken clouds,2018-07-28 18:00:00,3657,78.29600000000005,7,Summer,2018-07-28,2018-07
46238,None,297.09,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-07-28 19:00:00,3247,75.092,7,Summer,2018-07-28,2018-07
46239,None,295.29,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-07-28 20:00:00,2937,71.85200000000007,7,Summer,2018-07-28,2018-07
46240,None,295.29,0.0,0.0,90,Rain,light rain,2018-07-28 20:00:00,2937,71.85200000000007,7,Summer,2018-07-28,2018-07
46241,None,293.36,0.0,0.0,40,Rain,light rain,2018-07-28 21:00:00,3001,68.37800000000007,7,Summer,2018-07-28,2018-07
46242,None,291.72,0.0,0.0,40,Rain,light rain,2018-07-28 22:00:00,3005,65.42600000000009,7,Summer,2018-07-28,2018-07
46243,None,290.65,0.0,0.0,1,Clear,sky is clear,2018-07-28 23:00:00,1968,63.5,7,Summer,2018-07-28,2018-07
46244,None,289.44,0.0,0.0,1,Clear,sky is clear,2018-07-29 00:00:00,1487,61.32200000000004,7,Summer,2018-07-29,2018-07
46245,None,288.82,0.0,0.0,1,Mist,mist,2018-07-29 01:00:00,924,60.20600000000003,7,Summer,2018-07-29,2018-07
46246,None,288.08,0.0,0.0,1,Mist,mist,2018-07-29 02:00:00,869,58.87400000000001,7,Summer,2018-07-29,2018-07
46247,None,287.3,0.0,0.0,1,Clear,sky is clear,2018-07-29 03:00:00,546,57.47000000000006,7,Summer,2018-07-29,2018-07
46248,None,287.15,0.0,0.0,1,Mist,mist,2018-07-29 04:00:00,378,57.2,7,Summer,2018-07-29,2018-07
46249,None,286.29,0.0,0.0,1,Mist,mist,2018-07-29 05:00:00,657,55.65200000000008,7,Summer,2018-07-29,2018-07
46250,None,286.15,0.0,0.0,1,Mist,mist,2018-07-29 06:00:00,1210,55.4,7,Summer,2018-07-29,2018-07
46251,None,286.55,0.0,0.0,90,Mist,mist,2018-07-29 07:00:00,1286,56.12000000000006,7,Summer,2018-07-29,2018-07
46252,None,286.55,0.0,0.0,90,Fog,fog,2018-07-29 07:00:00,1286,56.12000000000006,7,Summer,2018-07-29,2018-07
46253,None,289.14,0.0,0.0,5,Fog,fog,2018-07-29 08:00:00,1866,60.78200000000002,7,Summer,2018-07-29,2018-07
46254,None,289.14,0.0,0.0,5,Mist,mist,2018-07-29 08:00:00,1866,60.78200000000002,7,Summer,2018-07-29,2018-07
46255,None,291.86,0.0,0.0,5,Fog,fog,2018-07-29 09:00:00,2855,65.67800000000007,7,Summer,2018-07-29,2018-07
46256,None,294.86,0.0,0.0,5,Clear,sky is clear,2018-07-29 10:00:00,3500,71.07800000000006,7,Summer,2018-07-29,2018-07
46257,None,296.61,0.0,0.0,1,Clear,sky is clear,2018-07-29 11:00:00,3824,74.22800000000007,7,Summer,2018-07-29,2018-07
46258,None,298.15,0.0,0.0,1,Clear,sky is clear,2018-07-29 12:00:00,4016,77.0,7,Summer,2018-07-29,2018-07
46259,None,299.08,0.0,0.0,40,Clouds,scattered clouds,2018-07-29 13:00:00,4489,78.674,7,Summer,2018-07-29,2018-07
46260,None,299.79,0.0,0.0,40,Clouds,scattered clouds,2018-07-29 14:00:00,4435,79.95200000000008,7,Summer,2018-07-29,2018-07
46261,None,299.82,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2018-07-29 15:00:00,4412,80.00600000000003,7,Summer,2018-07-29,2018-07
46262,None,299.82,0.0,0.0,20,Rain,proximity shower rain,2018-07-29 15:00:00,4412,80.00600000000003,7,Summer,2018-07-29,2018-07
46263,None,299.51,0.0,0.0,75,Thunderstorm,thunderstorm,2018-07-29 16:00:00,4485,79.44800000000002,7,Summer,2018-07-29,2018-07
46264,None,299.51,0.0,0.0,75,Rain,proximity shower rain,2018-07-29 16:00:00,4485,79.44800000000002,7,Summer,2018-07-29,2018-07
46265,None,299.51,0.0,0.0,75,Haze,haze,2018-07-29 16:00:00,4485,79.44800000000002,7,Summer,2018-07-29,2018-07
46266,None,298.3,0.0,0.0,75,Rain,proximity shower rain,2018-07-29 17:00:00,4146,77.27000000000007,7,Summer,2018-07-29,2018-07
46267,None,298.3,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-07-29 17:00:00,4146,77.27000000000007,7,Summer,2018-07-29,2018-07
46268,None,297.49,0.0,0.0,1,Clear,sky is clear,2018-07-29 18:00:00,3947,75.81200000000005,7,Summer,2018-07-29,2018-07
